Jogador,Ano,Mes,Dia,Evento,C. Amarelo,C. Vermelho,Adversário,Competição,Time,PLACAR,Resultado
Cristiano Ronaldo,2014,3,5,Gol,0,0,Camarões,Amistosos da Seleção,Portugal,5-1,Vitória
Cristiano Ronaldo,2014,3,2,Gol,0,0,Atlético de Madrid,La Liga (Espanha),Real Madrid,2-2,Empate
Cristiano Ronaldo,2014,2,26,Gol,0,0,Schalke 04,Champions League,Real Madrid,1-6,Vitória
Cristiano Ronaldo,2014,2,26,Gol,0,0,Schalke 04,Champions League,Real Madrid,1-6,Vitória
Cristiano Ronaldo,2014,2,26,Assistência,0,0,Schalke 04,Champions League,Real Madrid,1-6,Vitória
Cristiano Ronaldo,2014,2,11,Gol,1,0,Atlético de Madrid,Copa do Rei (Espanha),Real Madrid,0-2,Vitória
Cristiano Ronaldo,2014,2,11,Gol,1,0,Atlético de Madrid,Copa do Rei (Espanha),Real Madrid,0-2,Vitória
Cristiano Ronaldo,2014,2,11,Cartão Amarelo,1,0,Atlético de Madrid,Copa do Rei (Espanha),Real Madrid,0-2,Vitória
Cristiano Ronaldo,2014,2,5,Apenas Participação,0,0,Atlético de Madrid,Copa do Rei (Espanha),Real Madrid,3-0,Vitória
Cristiano Ronaldo,2014,2,2,Assistência,0,1,Athletic Bilbao,La Liga (Espanha),Real Madrid,1-1,Empate
Cristiano Ronaldo,2014,2,2,Cartão Vermelho,0,1,Athletic Bilbao,La Liga (Espanha),Real Madrid,1-1,Empate
Cristiano Ronaldo,2014,1,28,Cartão Amarelo,1,0,Espanyol,Copa do Rei (Espanha),Real Madrid,1-0,Vitória
Cristiano Ronaldo,2014,1,25,Gol,0,0,Granada,La Liga (Espanha),Real Madrid,2-0,Vitória
Cristiano Ronaldo,2014,1,21,Apenas Participação,0,0,Espanyol,Copa do Rei (Espanha),Real Madrid,0-1,Vitória
Cristiano Ronaldo,2014,1,18,Gol,0,0,Real Betis,La Liga (Espanha),Real Madrid,0-5,Vitória
Cristiano Ronaldo,2014,1,18,Assistência,0,0,Real Betis,La Liga (Espanha),Real Madrid,0-5,Vitória
Cristiano Ronaldo,2014,1,15,Gol,0,0,Osasuna,Copa do Rei (Espanha),Real Madrid,0-2,Vitória
Cristiano Ronaldo,2014,1,12,Apenas Participação,0,0,Espanyol,La Liga (Espanha),Real Madrid,0-1,Vitória
Cristiano Ronaldo,2014,1,9,Assistência,0,0,Osasuna,Copa do Rei (Espanha),Real Madrid,2-0,Vitória
Cristiano Ronaldo,2014,1,6,Gol,0,0,Celta de Vigo,La Liga (Espanha),Real Madrid,3-0,Vitória
Cristiano Ronaldo,2014,1,6,Gol,0,0,Celta de Vigo,La Liga (Espanha),Real Madrid,3-0,Vitória
Cristiano Ronaldo,2015,12,30,Gol,0,0,Real Sociedad,La Liga (Espanha),Real Madrid,3-1,Vitória
Cristiano Ronaldo,2015,12,30,Gol,0,0,Real Sociedad,La Liga (Espanha),Real Madrid,3-1,Vitória
Cristiano Ronaldo,2015,12,20,Gol,0,0,Rayo Vallecano,La Liga (Espanha),Real Madrid,10-2,Vitória
Cristiano Ronaldo,2015,12,20,Gol,0,0,Rayo Vallecano,La Liga (Espanha),Real Madrid,10-2,Vitória
Cristiano Ronaldo,2015,12,20,Assistência,0,0,Rayo Vallecano,La Liga (Espanha),Real Madrid,10-2,Vitória
Cristiano Ronaldo,2015,12,13,Apenas Participação,0,0,Villarreal,La Liga (Espanha),Real Madrid,1-0,Derrota
Cristiano Ronaldo,2015,12,8,Gol,0,0,Malmö,Champions League,Real Madrid,8-0,Vitória
Cristiano Ronaldo,2015,12,8,Gol,0,0,Malmö,Champions League,Real Madrid,8-0,Vitória
Cristiano Ronaldo,2015,12,8,Gol,0,0,Malmö,Champions League,Real Madrid,8-0,Vitória
Cristiano Ronaldo,2015,12,8,Gol,0,0,Malmö,Champions League,Real Madrid,8-0,Vitória
Cristiano Ronaldo,2015,12,8,Assistência,0,0,Malmö,Champions League,Real Madrid,8-0,Vitória
Cristiano Ronaldo,2015,12,5,Gol,0,0,Getafe,La Liga (Espanha),Real Madrid,4-1,Vitória
Cristiano Ronaldo,2015,12,5,Assistência,0,0,Getafe,La Liga (Espanha),Real Madrid,4-1,Vitória
Cristiano Ronaldo,2015,11,29,Gol,0,0,Eibar,La Liga (Espanha),Real Madrid,0-2,Vitória
Cristiano Ronaldo,2015,11,25,Gol,0,0,Shakhtar Donetsk,Champions League,Real Madrid,3-4,Vitória
Cristiano Ronaldo,2015,11,25,Gol,0,0,Shakhtar Donetsk,Champions League,Real Madrid,3-4,Vitória
Cristiano Ronaldo,2015,11,25,Assistência,0,0,Shakhtar Donetsk,Champions League,Real Madrid,3-4,Vitória
Cristiano Ronaldo,2015,11,25,Assistência,0,0,Shakhtar Donetsk,Champions League,Real Madrid,3-4,Vitória
Cristiano Ronaldo,2015,11,21,Apenas Participação,0,0,Barcelona,La Liga (Espanha),Real Madrid,0-4,Derrota
Cristiano Ronaldo,2015,11,8,Apenas Participação,0,0,Sevilla,La Liga (Espanha),Real Madrid,3-2,Derrota
Cristiano Ronaldo,2015,11,3,Apenas Participação,0,0,PSG,Champions League,Real Madrid,1-0,Vitória
Cristiano Ronaldo,2015,10,31,Gol,0,0,Las Palmas,La Liga (Espanha),Real Madrid,3-1,Vitória
Cristiano Ronaldo,2015,10,24,Gol,0,0,Celta de Vigo,La Liga (Espanha),Real Madrid,1-3,Vitória
Cristiano Ronaldo,2015,10,21,Apenas Participação,0,0,PSG,Champions League,Real Madrid,0-0,Empate
Cristiano Ronaldo,2015,10,17,Gol,0,0,Levante,La Liga (Espanha),Real Madrid,3-0,Vitória
Cristiano Ronaldo,2015,10,17,Assistência,0,0,Levante,La Liga (Espanha),Real Madrid,3-0,Vitória
Cristiano Ronaldo,2015,10,8,Apenas Participação,0,0,Dinamarca,EE,Portugal,1-0,Vitória
Cristiano Ronaldo,2015,10,4,Apenas Participação,0,0,Atlético de Madrid,La Liga (Espanha),Real Madrid,1-1,Empate
Cristiano Ronaldo,2015,9,30,Gol,0,0,Malmö,Champions League,Real Madrid,0-2,Vitória
Cristiano Ronaldo,2015,9,30,Gol,0,0,Malmö,Champions League,Real Madrid,0-2,Vitória
Cristiano Ronaldo,2015,9,26,Cartão Amarelo,1,0,Málaga,La Liga (Espanha),Real Madrid,0-0,Empate
Cristiano Ronaldo,2015,9,23,Cartão Amarelo,1,0,Athletic Bilbao,La Liga (Espanha),Real Madrid,1-2,Vitória
Cristiano Ronaldo,2015,9,19,Apenas Participação,0,0,Granada,La Liga (Espanha),Real Madrid,1-0,Vitória
Cristiano Ronaldo,2015,9,15,Gol,0,0,Shakhtar Donetsk,Champions League,Real Madrid,4-0,Vitória
Cristiano Ronaldo,2015,9,15,Gol,0,0,Shakhtar Donetsk,Champions League,Real Madrid,4-0,Vitória
Cristiano Ronaldo,2015,9,15,Gol,0,0,Shakhtar Donetsk,Champions League,Real Madrid,4-0,Vitória
Cristiano Ronaldo,2015,9,12,Gol,0,0,Espanyol,La Liga (Espanha),Real Madrid,0-6,Vitória
Cristiano Ronaldo,2015,9,12,Gol,0,0,Espanyol,La Liga (Espanha),Real Madrid,0-6,Vitória
Cristiano Ronaldo,2015,9,12,Gol,0,0,Espanyol,La Liga (Espanha),Real Madrid,0-6,Vitória
Cristiano Ronaldo,2015,9,12,Gol,0,0,Espanyol,La Liga (Espanha),Real Madrid,0-6,Vitória
Cristiano Ronaldo,2015,9,12,Gol,0,0,Espanyol,La Liga (Espanha),Real Madrid,0-6,Vitória
Cristiano Ronaldo,2015,9,12,Assistência,0,0,Espanyol,La Liga (Espanha),Real Madrid,0-6,Vitória
Cristiano Ronaldo,2015,9,7,Apenas Participação,0,0,Albânia,EE,Portugal,0-1,Vitória
Cristiano Ronaldo,2015,9,4,Apenas Participação,0,0,França,Amistosos da Seleção,Portugal,0-1,Derrota
Cristiano Ronaldo,2015,8,29,Apenas Participação,0,0,Real Betis,La Liga (Espanha),Real Madrid,5-0,Vitória
Cristiano Ronaldo,2015,8,23,Apenas Participação,0,0,Sporting Gijón,La Liga (Espanha),Real Madrid,0-0,Empate
Cristiano Ronaldo,2015,6,13,Gol,0,0,Armênia,EE,Portugal,2-3,Vitória
Cristiano Ronaldo,2015,6,13,Gol,0,0,Armênia,EE,Portugal,2-3,Vitória
Cristiano Ronaldo,2015,6,13,Gol,0,0,Armênia,EE,Portugal,2-3,Vitória
Cristiano Ronaldo,2015,5,23,Gol,0,0,Getafe,La Liga (Espanha),Real Madrid,7-3,Vitória
Cristiano Ronaldo,2015,5,23,Gol,0,0,Getafe,La Liga (Espanha),Real Madrid,7-3,Vitória
Cristiano Ronaldo,2015,5,23,Gol,0,0,Getafe,La Liga (Espanha),Real Madrid,7-3,Vitória
Cristiano Ronaldo,2015,5,17,Gol,0,0,Espanyol,La Liga (Espanha),Real Madrid,1-4,Vitória
Cristiano Ronaldo,2015,5,17,Gol,0,0,Espanyol,La Liga (Espanha),Real Madrid,1-4,Vitória
Cristiano Ronaldo,2015,5,17,Gol,0,0,Espanyol,La Liga (Espanha),Real Madrid,1-4,Vitória
Cristiano Ronaldo,2015,5,17,Assistência,0,0,Espanyol,La Liga (Espanha),Real Madrid,1-4,Vitória
Cristiano Ronaldo,2015,5,13,Gol,0,0,Juventus,Champions League,Real Madrid,1-1,Empate
Cristiano Ronaldo,2015,5,9,Apenas Participação,0,0,Valencia,La Liga (Espanha),Real Madrid,2-2,Empate
Cristiano Ronaldo,2015,5,5,Gol,0,0,Juventus,Champions League,Real Madrid,2-1,Derrota
Cristiano Ronaldo,2015,5,2,Gol,0,0,Sevilla,La Liga (Espanha),Real Madrid,2-3,Vitória
Cristiano Ronaldo,2015,5,2,Gol,0,0,Sevilla,La Liga (Espanha),Real Madrid,2-3,Vitória
Cristiano Ronaldo,2015,5,2,Gol,0,0,Sevilla,La Liga (Espanha),Real Madrid,2-3,Vitória
Cristiano Ronaldo,2015,4,29,Apenas Participação,0,0,Almería,La Liga (Espanha),Real Madrid,3-0,Vitória
Cristiano Ronaldo,2015,4,26,Assistência,0,0,Celta de Vigo,La Liga (Espanha),Real Madrid,2-4,Vitória
Cristiano Ronaldo,2015,4,22,Assistência,0,0,Atlético de Madrid,Champions League,Real Madrid,1-0,Vitória
Cristiano Ronaldo,2015,4,18,Gol,0,0,Málaga,La Liga (Espanha),Real Madrid,3-1,Vitória
Cristiano Ronaldo,2015,4,18,Assistência,0,0,Málaga,La Liga (Espanha),Real Madrid,3-1,Vitória
Cristiano Ronaldo,2015,4,18,Assistência,0,0,Málaga,La Liga (Espanha),Real Madrid,3-1,Vitória
Cristiano Ronaldo,2015,4,14,Apenas Participação,0,0,Atlético de Madrid,Champions League,Real Madrid,0-0,Empate
Cristiano Ronaldo,2015,4,11,Gol,0,0,Eibar,La Liga (Espanha),Real Madrid,3-0,Vitória
Cristiano Ronaldo,2015,4,8,Gol,1,0,Rayo Vallecano,La Liga (Espanha),Real Madrid,0-2,Vitória
Cristiano Ronaldo,2015,4,8,Assistência,1,0,Rayo Vallecano,La Liga (Espanha),Real Madrid,0-2,Vitória
Cristiano Ronaldo,2015,4,8,Cartão Amarelo,1,0,Rayo Vallecano,La Liga (Espanha),Real Madrid,0-2,Vitória
Cristiano Ronaldo,2015,4,5,Gol,0,0,Granada,La Liga (Espanha),Real Madrid,9-1,Vitória
Cristiano Ronaldo,2015,4,5,Gol,0,0,Granada,La Liga (Espanha),Real Madrid,9-1,Vitória
Cristiano Ronaldo,2015,4,5,Gol,0,0,Granada,La Liga (Espanha),Real Madrid,9-1,Vitória
Cristiano Ronaldo,2015,4,5,Gol,0,0,Granada,La Liga (Espanha),Real Madrid,9-1,Vitória
Cristiano Ronaldo,2015,4,5,Gol,0,0,Granada,La Liga (Espanha),Real Madrid,9-1,Vitória
Cristiano Ronaldo,2015,3,29,Apenas Participação,0,0,Sérvia,EE,Portugal,2-1,Vitória
Cristiano Ronaldo,2015,3,22,Gol,1,0,Barcelona,La Liga (Espanha),Real Madrid,2-1,Derrota
Cristiano Ronaldo,2015,3,22,Cartão Amarelo,1,0,Barcelona,La Liga (Espanha),Real Madrid,2-1,Derrota
Cristiano Ronaldo,2015,3,15,Assistência,0,0,Levante,La Liga (Espanha),Real Madrid,2-0,Vitória
Cristiano Ronaldo,2015,3,10,Gol,1,0,Schalke 04,Champions League,Real Madrid,3-4,Derrota
Cristiano Ronaldo,2015,3,10,Gol,1,0,Schalke 04,Champions League,Real Madrid,3-4,Derrota
Cristiano Ronaldo,2015,3,10,Cartão Amarelo,1,0,Schalke 04,Champions League,Real Madrid,3-4,Derrota
Cristiano Ronaldo,2015,3,7,Apenas Participação,0,0,Athletic Bilbao,La Liga (Espanha),Real Madrid,1-0,Derrota
Cristiano Ronaldo,2015,3,1,Gol,0,0,Villarreal,La Liga (Espanha),Real Madrid,1-1,Empate
Cristiano Ronaldo,2015,2,22,Gol,0,0,Elche,La Liga (Espanha),Real Madrid,0-2,Vitória
Cristiano Ronaldo,2015,2,18,Gol,0,0,Schalke 04,Champions League,Real Madrid,0-2,Vitória
Cristiano Ronaldo,2015,2,18,Assistência,0,0,Schalke 04,Champions League,Real Madrid,0-2,Vitória
Cristiano Ronaldo,2015,2,14,Assistência,0,0,Deportivo,La Liga (Espanha),Real Madrid,2-0,Vitória
Cristiano Ronaldo,2015,2,7,Apenas Participação,0,0,Atlético de Madrid,La Liga (Espanha),Real Madrid,4-0,Derrota
Cristiano Ronaldo,2015,1,24,Cartão Vermelho,0,1,Córdoba,La Liga (Espanha),Real Madrid,1-2,Vitória
Cristiano Ronaldo,2015,1,18,Gol,0,0,Getafe,La Liga (Espanha),Real Madrid,0-3,Vitória
Cristiano Ronaldo,2015,1,18,Gol,0,0,Getafe,La Liga (Espanha),Real Madrid,0-3,Vitória
Cristiano Ronaldo,2015,1,15,Gol,0,0,Atlético de Madrid,Copa do Rei (Espanha),Real Madrid,2-2,Empate
Cristiano Ronaldo,2015,1,10,Assistência,1,0,Espanyol,La Liga (Espanha),Real Madrid,3-0,Vitória
Cristiano Ronaldo,2015,1,10,Cartão Amarelo,1,0,Espanyol,La Liga (Espanha),Real Madrid,3-0,Vitória
Cristiano Ronaldo,2015,1,7,Apenas Participação,0,0,Atlético de Madrid,Copa do Rei (Espanha),Real Madrid,2-0,Derrota
Cristiano Ronaldo,2015,1,4,Gol,0,0,Valencia,La Liga (Espanha),Real Madrid,2-1,Derrota
Cristiano Ronaldo,2016,12,18,Gol,0,0,Kashima Antlers,Mundial de Clubes,Real Madrid,4-2(a.p.),
Cristiano Ronaldo,2016,12,18,Gol,0,0,Kashima Antlers,Mundial de Clubes,Real Madrid,4-2(a.p.),
Cristiano Ronaldo,2016,12,18,Gol,0,0,Kashima Antlers,Mundial de Clubes,Real Madrid,4-2(a.p.),
Cristiano Ronaldo,2016,12,15,Gol,0,0,Club América,Mundial de Clubes,Real Madrid,0-2,Vitória
Cristiano Ronaldo,2016,12,7,Apenas Participação,0,0,Borussia Dortmund,Champions League,Real Madrid,2-2,Empate
Cristiano Ronaldo,2016,12,3,Apenas Participação,0,0,Barcelona,La Liga (Espanha),Real Madrid,1-1,Empate
Cristiano Ronaldo,2016,11,26,Gol,0,0,Sporting Gijón,La Liga (Espanha),Real Madrid,2-1,Vitória
Cristiano Ronaldo,2016,11,26,Gol,0,0,Sporting Gijón,La Liga (Espanha),Real Madrid,2-1,Vitória
Cristiano Ronaldo,2016,11,22,Assistência,0,0,Sporting,Champions League,Real Madrid,1-2,Vitória
Cristiano Ronaldo,2016,11,19,Gol,1,0,Atlético de Madrid,La Liga (Espanha),Real Madrid,0-3,Vitória
Cristiano Ronaldo,2016,11,19,Gol,1,0,Atlético de Madrid,La Liga (Espanha),Real Madrid,0-3,Vitória
Cristiano Ronaldo,2016,11,19,Gol,1,0,Atlético de Madrid,La Liga (Espanha),Real Madrid,0-3,Vitória
Cristiano Ronaldo,2016,11,19,Cartão Amarelo,1,0,Atlético de Madrid,La Liga (Espanha),Real Madrid,0-3,Vitória
Cristiano Ronaldo,2016,11,13,Gol,0,0,Letônia,Eliminatórias da Copa do Mundo,Portugal,4-1,Vitória
Cristiano Ronaldo,2016,11,13,Gol,0,0,Letônia,Eliminatórias da Copa do Mundo,Portugal,4-1,Vitória
Cristiano Ronaldo,2016,11,6,Cartão Amarelo,1,0,Leganés,La Liga (Espanha),Real Madrid,3-0,Vitória
Cristiano Ronaldo,2016,11,2,Assistência,0,0,Legia Warszawa,Champions League,Real Madrid,3-3,Empate
Cristiano Ronaldo,2016,10,29,Gol,0,0,Alavés,La Liga (Espanha),Real Madrid,1-4,Vitória
Cristiano Ronaldo,2016,10,29,Gol,0,0,Alavés,La Liga (Espanha),Real Madrid,1-4,Vitória
Cristiano Ronaldo,2016,10,29,Gol,0,0,Alavés,La Liga (Espanha),Real Madrid,1-4,Vitória
Cristiano Ronaldo,2016,10,23,Apenas Participação,0,0,Athletic Bilbao,La Liga (Espanha),Real Madrid,2-1,Vitória
Cristiano Ronaldo,2016,10,18,Assistência,1,0,Legia Warszawa,Champions League,Real Madrid,5-1,Vitória
Cristiano Ronaldo,2016,10,18,Assistência,1,0,Legia Warszawa,Champions League,Real Madrid,5-1,Vitória
Cristiano Ronaldo,2016,10,18,Cartão Amarelo,1,0,Legia Warszawa,Champions League,Real Madrid,5-1,Vitória
Cristiano Ronaldo,2016,10,15,Gol,0,0,Real Betis,La Liga (Espanha),Real Madrid,1-6,Vitória
Cristiano Ronaldo,2016,10,15,Assistência,0,0,Real Betis,La Liga (Espanha),Real Madrid,1-6,Vitória
Cristiano Ronaldo,2016,10,10,Gol,0,0,Ilhas Faroé,Eliminatórias da Copa do Mundo,Portugal,0-6,Vitória
Cristiano Ronaldo,2016,10,7,Gol,0,0,Andorra,Eliminatórias da Copa do Mundo,Portugal,6-0,Vitória
Cristiano Ronaldo,2016,10,7,Gol,0,0,Andorra,Eliminatórias da Copa do Mundo,Portugal,6-0,Vitória
Cristiano Ronaldo,2016,10,7,Gol,0,0,Andorra,Eliminatórias da Copa do Mundo,Portugal,6-0,Vitória
Cristiano Ronaldo,2016,10,7,Gol,0,0,Andorra,Eliminatórias da Copa do Mundo,Portugal,6-0,Vitória
Cristiano Ronaldo,2016,10,2,Assistência,0,0,Eibar,La Liga (Espanha),Real Madrid,1-1,Empate
Cristiano Ronaldo,2016,9,27,Gol,0,0,Borussia Dortmund,Champions League,Real Madrid,2-2,Empate
Cristiano Ronaldo,2016,9,24,Apenas Participação,0,0,Las Palmas,La Liga (Espanha),Real Madrid,2-2,Empate
Cristiano Ronaldo,2016,9,21,Cartão Amarelo,1,0,Villarreal,La Liga (Espanha),Real Madrid,1-1,Empate
Cristiano Ronaldo,2016,9,14,Gol,0,0,Sporting,Champions League,Real Madrid,2-1,Vitória
Cristiano Ronaldo,2016,9,10,Gol,0,0,Osasuna,La Liga (Espanha),Real Madrid,5-2,Vitória
Cristiano Ronaldo,2016,7,10,Apenas Participação,0,0,França,Eurocopa,Portugal,1-0(a.p.),
Cristiano Ronaldo,2016,7,6,Gol,1,0,País de Gales,Eurocopa,Portugal,2-0,Derrota
Cristiano Ronaldo,2016,7,6,Assistência,1,0,País de Gales,Eurocopa,Portugal,2-0,Derrota
Cristiano Ronaldo,2016,7,6,Cartão Amarelo,1,0,País de Gales,Eurocopa,Portugal,2-0,Derrota
Cristiano Ronaldo,2016,6,30,Apenas Participação,0,0,Polônia,Eurocopa,Portugal,1-1(3-5)g.p.,
Cristiano Ronaldo,2016,6,25,Apenas Participação,0,0,Croácia,Eurocopa,Portugal,0-1(a.p.),
Cristiano Ronaldo,2016,6,22,Gol,0,0,Hungria,Eurocopa,Portugal,3-3,Empate
Cristiano Ronaldo,2016,6,22,Gol,0,0,Hungria,Eurocopa,Portugal,3-3,Empate
Cristiano Ronaldo,2016,6,22,Assistência,0,0,Hungria,Eurocopa,Portugal,3-3,Empate
Cristiano Ronaldo,2016,6,18,Apenas Participação,0,0,Áustria,Eurocopa,Portugal,0-0,Empate
Cristiano Ronaldo,2016,6,14,Apenas Participação,0,0,Islândia,Eurocopa,Portugal,1-1,Empate
Cristiano Ronaldo,2016,6,8,Gol,0,0,Estônia,Amistosos da Seleção,Portugal,7-0,Vitória
Cristiano Ronaldo,2016,6,8,Gol,0,0,Estônia,Amistosos da Seleção,Portugal,7-0,Vitória
Cristiano Ronaldo,2016,5,28,Apenas Participação,0,0,Atlético de Madrid,Champions League,Real Madrid,1-1(5-3)g.p.,
Cristiano Ronaldo,2016,5,14,Gol,0,0,Deportivo,La Liga (Espanha),Real Madrid,0-2,Vitória
Cristiano Ronaldo,2016,5,14,Gol,0,0,Deportivo,La Liga (Espanha),Real Madrid,0-2,Vitória
Cristiano Ronaldo,2016,5,8,Gol,0,0,Valencia,La Liga (Espanha),Real Madrid,3-2,Vitória
Cristiano Ronaldo,2016,5,8,Gol,0,0,Valencia,La Liga (Espanha),Real Madrid,3-2,Vitória
Cristiano Ronaldo,2016,5,4,Apenas Participação,0,0,Manchester City,Champions League,Real Madrid,1-0,Vitória
Cristiano Ronaldo,2016,4,20,Apenas Participação,0,0,Villarreal,La Liga (Espanha),Real Madrid,3-0,Vitória
Cristiano Ronaldo,2016,4,16,Gol,0,0,Getafe,La Liga (Espanha),Real Madrid,1-5,Vitória
Cristiano Ronaldo,2016,4,12,Gol,1,0,Wolfsburg,Champions League,Real Madrid,3-0,Vitória
Cristiano Ronaldo,2016,4,12,Gol,1,0,Wolfsburg,Champions League,Real Madrid,3-0,Vitória
Cristiano Ronaldo,2016,4,12,Gol,1,0,Wolfsburg,Champions League,Real Madrid,3-0,Vitória
Cristiano Ronaldo,2016,4,12,Cartão Amarelo,1,0,Wolfsburg,Champions League,Real Madrid,3-0,Vitória
Cristiano Ronaldo,2016,4,9,Gol,0,0,Eibar,La Liga (Espanha),Real Madrid,4-0,Vitória
Cristiano Ronaldo,2016,4,9,Assistência,0,0,Eibar,La Liga (Espanha),Real Madrid,4-0,Vitória
Cristiano Ronaldo,2016,4,9,Assistência,0,0,Eibar,La Liga (Espanha),Real Madrid,4-0,Vitória
Cristiano Ronaldo,2016,4,6,Apenas Participação,0,0,Wolfsburg,Champions League,Real Madrid,2-0,Derrota
Cristiano Ronaldo,2016,4,2,Gol,0,0,Barcelona,La Liga (Espanha),Real Madrid,1-2,Vitória
Cristiano Ronaldo,2016,3,29,Gol,0,0,Bélgica,Amistosos da Seleção,Portugal,2-1,Vitória
Cristiano Ronaldo,2016,3,25,Apenas Participação,0,0,Bulgária,Amistosos da Seleção,Portugal,0-1,Derrota
Cristiano Ronaldo,2016,3,20,Gol,0,0,Sevilla,La Liga (Espanha),Real Madrid,4-0,Vitória
Cristiano Ronaldo,2016,3,13,Apenas Participação,0,0,Las Palmas,La Liga (Espanha),Real Madrid,1-2,Vitória
Cristiano Ronaldo,2016,3,8,Gol,0,0,Roma,Champions League,Real Madrid,2-0,Vitória
Cristiano Ronaldo,2016,3,8,Assistência,0,0,Roma,Champions League,Real Madrid,2-0,Vitória
Cristiano Ronaldo,2016,3,5,Gol,0,0,Celta de Vigo,La Liga (Espanha),Real Madrid,7-1,Vitória
Cristiano Ronaldo,2016,3,5,Gol,0,0,Celta de Vigo,La Liga (Espanha),Real Madrid,7-1,Vitória
Cristiano Ronaldo,2016,3,5,Gol,0,0,Celta de Vigo,La Liga (Espanha),Real Madrid,7-1,Vitória
Cristiano Ronaldo,2016,3,5,Gol,0,0,Celta de Vigo,La Liga (Espanha),Real Madrid,7-1,Vitória
Cristiano Ronaldo,2016,3,2,Gol,0,0,Levante,La Liga (Espanha),Real Madrid,1-3,Vitória
Cristiano Ronaldo,2016,3,2,Assistência,0,0,Levante,La Liga (Espanha),Real Madrid,1-3,Vitória
Cristiano Ronaldo,2016,2,27,Apenas Participação,0,0,Atlético de Madrid,La Liga (Espanha),Real Madrid,0-1,Derrota
Cristiano Ronaldo,2016,2,21,Gol,0,0,Málaga,La Liga (Espanha),Real Madrid,1-1,Empate
Cristiano Ronaldo,2016,2,17,Gol,0,0,Roma,Champions League,Real Madrid,0-2,Vitória
Cristiano Ronaldo,2016,2,13,Gol,0,0,Athletic Bilbao,La Liga (Espanha),Real Madrid,4-2,Vitória
Cristiano Ronaldo,2016,2,13,Gol,0,0,Athletic Bilbao,La Liga (Espanha),Real Madrid,4-2,Vitória
Cristiano Ronaldo,2016,2,13,Assistência,0,0,Athletic Bilbao,La Liga (Espanha),Real Madrid,4-2,Vitória
Cristiano Ronaldo,2016,2,7,Apenas Participação,0,0,Granada,La Liga (Espanha),Real Madrid,1-2,Vitória
Cristiano Ronaldo,2016,1,31,Gol,0,0,Espanyol,La Liga (Espanha),Real Madrid,6-0,Vitória
Cristiano Ronaldo,2016,1,31,Gol,0,0,Espanyol,La Liga (Espanha),Real Madrid,6-0,Vitória
Cristiano Ronaldo,2016,1,31,Gol,0,0,Espanyol,La Liga (Espanha),Real Madrid,6-0,Vitória
Cristiano Ronaldo,2016,1,24,Apenas Participação,0,0,Real Betis,La Liga (Espanha),Real Madrid,1-1,Empate
Cristiano Ronaldo,2016,1,17,Gol,0,0,Sporting Gijón,La Liga (Espanha),Real Madrid,5-1,Vitória
Cristiano Ronaldo,2016,1,17,Gol,0,0,Sporting Gijón,La Liga (Espanha),Real Madrid,5-1,Vitória
Cristiano Ronaldo,2016,1,9,Assistência,0,0,Deportivo,La Liga (Espanha),Real Madrid,5-0,Vitória
Cristiano Ronaldo,2016,1,9,Assistência,0,0,Deportivo,La Liga (Espanha),Real Madrid,5-0,Vitória
Cristiano Ronaldo,2016,1,3,Assistência,0,0,Valencia,La Liga (Espanha),Real Madrid,2-2,Empate
Cristiano Ronaldo,2017,12,23,Apenas Participação,0,0,Barcelona,La Liga (Espanha),Real Madrid,0-3,Derrota
Cristiano Ronaldo,2017,12,16,Gol,0,0,Grêmio,Mundial de Clubes,Real Madrid,1-0,Derrota
Cristiano Ronaldo,2017,12,13,Gol,0,0,Al Jazira,Mundial de Clubes,Real Madrid,1-2,Vitória
Cristiano Ronaldo,2017,12,9,Gol,0,0,Sevilla,La Liga (Espanha),Real Madrid,5-0,Vitória
Cristiano Ronaldo,2017,12,9,Gol,0,0,Sevilla,La Liga (Espanha),Real Madrid,5-0,Vitória
Cristiano Ronaldo,2017,12,6,Gol,0,0,Borussia Dortmund,Champions League,Real Madrid,3-2,Vitória
Cristiano Ronaldo,2017,12,2,Cartão Amarelo,1,0,Athletic Bilbao,La Liga (Espanha),Real Madrid,0-0,Empate
Cristiano Ronaldo,2017,11,25,Gol,0,0,Málaga,La Liga (Espanha),Real Madrid,3-2,Vitória
Cristiano Ronaldo,2017,11,21,Gol,0,0,APOEL,Champions League,Real Madrid,0-6,Vitória
Cristiano Ronaldo,2017,11,21,Gol,0,0,APOEL,Champions League,Real Madrid,0-6,Vitória
Cristiano Ronaldo,2017,11,21,Assistência,0,0,APOEL,Champions League,Real Madrid,0-6,Vitória
Cristiano Ronaldo,2017,11,18,Apenas Participação,0,0,Atlético de Madrid,La Liga (Espanha),Real Madrid,0-0,Empate
Cristiano Ronaldo,2017,11,5,Assistência,0,0,Las Palmas,La Liga (Espanha),Real Madrid,3-0,Vitória
Cristiano Ronaldo,2017,11,1,Gol,0,0,Tottenham,Champions League,Real Madrid,3-1,Derrota
Cristiano Ronaldo,2017,10,29,Apenas Participação,0,0,Girona,La Liga (Espanha),Real Madrid,2-1,Derrota
Cristiano Ronaldo,2017,10,22,Apenas Participação,0,0,Eibar,La Liga (Espanha),Real Madrid,3-0,Vitória
Cristiano Ronaldo,2017,10,17,Gol,1,0,Tottenham,Champions League,Real Madrid,1-1,Empate
